MEET,ROUND,NAME,TEAM,FX,PH,SR,VT,PB,HB,AA,FX_D,PH_D,SR_D,VT_D,PB_D,HB_D
cairo_cup,Floor Qualification Results,NA,NOR,13.833,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA,NA
cairo_cup,Floor Qualification Results,NA,IRL,13.8,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA
cairo_cup,Floor Qualification Results,NA,EGY,13.633,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA
cairo_cup,Floor Qualification Results,NA,HRV,13.533,NA,NA,NA,NA,NA,NA,6.1,NA,NA,NA,NA,NA
cairo_cup,Floor Qualification Results,NA,FIN,13.5,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA
cairo_cup,Floor Qualification Results,NA,MNG,13.5,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA,NA
cairo_cup,Floor Qualification Results,NA,PRT,13.5,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA
cairo_cup,Floor Qualification Results,NA,ITA,13.5,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA,NA
cairo_cup,Floor Qualification Results,NA,VNM,13.5,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA,NA
cairo_cup,Floor Qualification Results,NA,CYP,13.4,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA
cairo_cup,Floor Qualification Results,NA,COL,13.266,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA
cairo_cup,Floor Qualification Results,NA,MEX,13.266,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA
cairo_cup,Floor Qualification Results,NA,HUN,13.166,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA
cairo_cup,Floor Qualification Results,NA,GBR,13.166,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
cairo_cup,Floor Qualification Results,NA,GTM,13.133,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA
cairo_cup,Floor Qualification Results,NA,BLR,13.133,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA,NA,NA
cairo_cup,Floor Qualification Results,NA,ISL,13.1,NA,NA,NA,NA,NA,NA,5.3,NA,NA,NA,NA,NA
cairo_cup,Floor Qualification Results,NA,CHL,12.933,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA
cairo_cup,Floor Qualification Results,NA,SWE,12.9,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA
cairo_cup,Floor Qualification Results,NA,MAR,12.833,NA,NA,NA,NA,NA,NA,5.3,NA,NA,NA,NA,NA
cairo_cup,Floor Qualification Results,NA,POL,12.8,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA
cairo_cup,Floor Qualification Results,NA,DOM,12.766,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA
cairo_cup,Floor Qualification Results,NA,GRC,12.666,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA
cairo_cup,Floor Qualification Results,NA,JOR,12.533,NA,NA,NA,NA,NA,NA,4.6,NA,NA,NA,NA,NA
cairo_cup,Floor Qualification Results,NA,GEO,12.533,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA
cairo_cup,Floor Qualification Results,NA,UKR,12.2,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
cairo_cup,Floor Qualification Results,NA,AZE,12.2,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA,NA
cairo_cup,Floor Qualification Results,NA,ESP,12,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA
cairo_cup,Floor Qualification Results,NA,TUR,11.833,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA
cairo_cup,Floor Qualification Results,NA,NZL,11.8,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA
cairo_cup,Floor Qualification Results,NA,UZB,11.566,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA
cairo_cup,Floor Qualification Results,NA,LVA,11.3,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA
cairo_cup,Floor Qualification Results,NA,IND,9.833,NA,NA,NA,NA,NA,NA,4.9,NA,NA,NA,NA,NA
cairo_cup,Pommels Qualification Results,NA,KOR,NA,15.233,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA
cairo_cup,Pommels Qualification Results,NA,KAZ,NA,15.166,NA,NA,NA,NA,NA,NA,6.4,NA,NA,NA,NA
cairo_cup,Pommels Qualification Results,NA,FRA,NA,14.8,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
cairo_cup,Pommels Qualification Results,NA,JOR,NA,14.8,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
cairo_cup,Pommels Qualification Results,NA,GBR,NA,14.666,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
cairo_cup,Pommels Qualification Results,NA,HRV,NA,14.466,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA
cairo_cup,Pommels Qualification Results,NA,UKR,NA,14.466,NA,NA,NA,NA,NA,NA,6.6,NA,NA,NA,NA
cairo_cup,Pommels Qualification Results,NA,ARM,NA,14.333,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA
cairo_cup,Pommels Qualification Results,NA,TWN,NA,14.266,NA,NA,NA,NA,NA,NA,6.2,NA,NA,NA,NA
cairo_cup,Pommels Qualification Results,NA,EGY,NA,14.2,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA
cairo_cup,Pommels Qualification Results,NA,ITA,NA,14.2,NA,NA,NA,NA,NA,NA,6.2,NA,NA,NA,NA
cairo_cup,Pommels Qualification Results,NA,ALB,NA,14.133,NA,NA,NA,NA,NA,NA,6.1,NA,NA,NA,NA
cairo_cup,Pommels Qualification Results,NA,LVA,NA,14.066,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA
cairo_cup,Pommels Qualification Results,NA,VNM,NA,14.066,NA,NA,NA,NA,NA,NA,6.1,NA,NA,NA,NA
cairo_cup,Pommels Qualification Results,NA,CYP,NA,13.966,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA
cairo_cup,Pommels Qualification Results,NA,AUS,NA,13.966,NA,NA,NA,NA,NA,NA,6.4,NA,NA,NA,NA
cairo_cup,Pommels Qualification Results,NA,ESP,NA,13.933,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA
