MEET,ROUND,NAME,TEAM,FX,PH,SR,VT,PB,HB,AA,FX_D,PH_D,SR_D,VT_D,PB_D,HB_D
antalya_cup,Q,Radomyr Stelmakh,UKR,12.8,14.1,12.85,14.6,13.9,13.35,NA,5.4,6,4.6,5.2,5.8,5.4
antalya_cup,Q,Yi Guan-Jun,TWN,12.55,13.35,NA,NA,NA,NA,NA,4.6,5.4,NA,NA,NA,NA
antalya_cup,Q,Razvan-Denis Marc,ROU,12.2,12.95,NA,NA,NA,12.7,NA,5.6,4.7,NA,NA,NA,4.5
antalya_cup,Q,Nicholas Tarca,ROU,12.05,13.45,NA,NA,NA,NA,NA,5.6,5.7,NA,NA,NA,NA
antalya_cup,Q,Nariman Kurbanov,KAZ,NA,15.6,NA,NA,NA,NA,NA,NA,6.7,NA,NA,NA,NA
antalya_cup,Q,Ahmad Abu Al Soud,JOR,NA,14.9,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
antalya_cup,Q,Zeinolla Idrissov,KAZ,NA,14.7,NA,NA,NA,NA,NA,NA,6.2,NA,NA,NA,NA
antalya_cup,Q,Daniel Carrion,ESP,NA,13.8,NA,13.4,NA,NA,NA,NA,5.2,NA,5.2,NA,NA
antalya_cup,Q,Mert Efe Kilicer,TUR,NA,13.75,NA,NA,13.4,12.3,NA,NA,5.1,NA,NA,5.2,4.6
antalya_cup,Q,Thierno Diallo,ESP,NA,13.55,NA,NA,14.55,NA,NA,NA,5.9,NA,NA,6.2,NA
antalya_cup,Q,Mateo Zugec,HRV,NA,13.5,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA
antalya_cup,Q,Ahmad Habeeb,JOR,NA,13.2,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA
antalya_cup,Q,Liam Rabic,HRV,NA,13.15,NA,NA,NA,NA,NA,NA,5.3,NA,NA,NA,NA
antalya_cup,Q,Dmitrijs Mickevics,LVA,NA,12.85,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA
antalya_cup,Q,Rasul Ahmadzada,AZE,NA,12.6,NA,NA,13.25,NA,NA,NA,5.2,NA,NA,4.8,NA
antalya_cup,Q,Balazs Kiss,HUN,NA,12.1,13.35,NA,12.7,NA,NA,NA,5.5,5.1,NA,4.3,NA
antalya_cup,Q,Ahmet Burak Ekici,TUR,NA,12.05,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA
antalya_cup,Q,Ibrahim Colak,TUR,NA,NA,14.55,NA,NA,NA,NA,NA,NA,6.1,NA,NA,NA
antalya_cup,Q,Artur Sahakyan,DEU,NA,NA,13.85,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA
antalya_cup,Q,Nestor Abad,ESP,NA,NA,13.5,NA,NA,13.5,NA,NA,NA,5.3,NA,NA,5.2
antalya_cup,Q,Szilard Zavory,HUN,NA,NA,12.95,NA,NA,12.05,NA,NA,NA,4.9,NA,NA,5.3
antalya_cup,Q,Gabriel Eichhorn,DEU,NA,NA,12.6,NA,12.15,11.8,NA,NA,NA,4.3,NA,5,4.8
antalya_cup,Q,Toma Modoianu-Zseder,ROU,NA,NA,12.45,NA,NA,12.4,NA,NA,NA,5.4,NA,NA,4.5
antalya_cup,Q,Adria Vera,ESP,NA,NA,12.1,13.15,NA,NA,NA,NA,NA,4.1,5.2,NA,NA
antalya_cup,Q,Andrei Muntean,ROU,NA,NA,NA,NA,14.65,NA,NA,NA,NA,NA,NA,5.8,NA
antalya_cup,Q,Kerem Sener,TUR,NA,NA,NA,NA,12.95,NA,NA,NA,NA,NA,NA,5.2,NA
antalya_cup,Q,Ahmad Salameh,JOR,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA,NA,4.6
