MEET,ROUND,NAME,TEAM,FX,PH,SR,VT,PB,HB,AA,FX_D,PH_D,SR_D,VT_D,PB_D,HB_D
asian_games,All-Around Final Results,Zhang Boheng,CHN,14.5,14.6,14.933,14.6,15.466,15.2,89.299,NA,NA,NA,NA,NA,NA
asian_games,All-Around Final Results,Kitazono Takeru,JPN,14.4,14.6,13.866,14.433,15.3,14.433,87.032,NA,NA,NA,NA,NA,NA
asian_games,All-Around Final Results,Lan Xingyu,CHN,13.6,13.7,15.266,14.5,14.533,13.366,84.965,NA,NA,NA,NA,NA,NA
asian_games,All-Around Final Results,Kawakami Shohei,JPN,13.7,12.866,13.5,12.6,14.666,14.5,81.832,NA,NA,NA,NA,NA,NA
asian_games,All-Around Final Results,Bae Garam,KOR,13.5,12.3,12.833,12.666,14.333,12.233,77.865,NA,NA,NA,NA,NA,NA
asian_games,All-Around Final Results,Asadbek Azamov,UZB,13.333,11.633,13.533,13.966,12.566,12.166,77.197,NA,NA,NA,NA,NA,NA
asian_games,All-Around Final Results,Mohammadreza Khosronezhad,IRN,12.666,12.233,13.266,12.833,13.666,12.066,76.73,NA,NA,NA,NA,NA,NA
asian_games,All-Around Final Results,Ravshan Kamiljanov,UZB,13.1,12.833,12.266,13.3,12.566,12.6,76.665,NA,NA,NA,NA,NA,NA
asian_games,All-Around Final Results,Yun Jinseong,KOR,13.1,10.666,12.666,13.9,14.266,11.733,76.331,NA,NA,NA,NA,NA,NA
asian_games,All-Around Final Results,Mohammadreza Hamidi,IRN,12.966,11.3,12.533,12.9,13,12.833,75.532,NA,NA,NA,NA,NA,NA
asian_games,All-Around Final Results,Yeh Cheng,TWN,11.933,10.933,13.1,13.533,13.466,12.366,75.331,NA,NA,NA,NA,NA,NA
asian_games,All-Around Final Results,Alisher Toibazarov,KAZ,12.966,10.966,12.533,13.366,12.933,12.566,75.33,NA,NA,NA,NA,NA,NA
asian_games,All-Around Final Results,Roman Mamenov,KAZ,11.366,10.833,13.033,13.7,13.2,13,75.132,NA,NA,NA,NA,NA,NA
asian_games,All-Around Final Results,Ri Wi Chol,PRK,11.8,11.966,13.033,13.366,12.766,11.766,74.697,NA,NA,NA,NA,NA,NA
asian_games,All-Around Final Results,Pham Phuoc Hieu,VNM,12.733,11.333,11.7,13.833,12.933,10.866,73.398,NA,NA,NA,NA,NA,NA
asian_games,All-Around Final Results,Suphacheep Baobenmad,THA,12.866,10.3,11.633,13.566,12.166,12.866,73.397,NA,NA,NA,NA,NA,NA
asian_games,All-Around Final Results,Nadila Nethviru,LKA,12.033,10.1,10.333,13.5,12.833,12.266,71.065,NA,NA,NA,NA,NA,NA
asian_games,All-Around Final Results,Ittirit Kumsiriratn,THA,11.4,7.5,12.466,13.566,12.233,7.733,64.898,NA,NA,NA,NA,NA,NA
asian_games,Floor Final Results,Kim Hansol,KOR,14.9,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
asian_games,Floor Final Results,Zhang Boheng,CHN,14.333,NA,NA,NA,NA,NA,NA,6.1,NA,NA,NA,NA,NA
asian_games,Floor Final Results,Lin Chaopan,CHN,14.333,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
asian_games,Floor Final Results,Khumoyun Islomov,UZB,14.133,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA
asian_games,Floor Final Results,Tikumporn Surintornta,THA,13.966,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA
asian_games,Floor Final Results,Trinh Hai Khang,VNM,13.8,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA,NA
asian_games,Floor Final Results,Tanigawa Wataru,JPN,13.2,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA
asian_games,Floor Final Results,Kawakami Shohei,JPN,12.4,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA
asian_games,Pommels Final Results,Lee Chih-Kai,TWN,NA,15.5,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA
asian_games,Pommels Final Results,Tsumura Ryota,JPN,NA,15.166,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA
asian_games,Pommels Final Results,Nariman Kurbanov,KAZ,NA,15.1,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA,NA
asian_games,Pommels Final Results,Shiao Yu-Jan,TWN,NA,15.066,NA,NA,NA,NA,NA,NA,6.1,NA,NA,NA,NA
asian_games,Pommels Final Results,Dang Ngoc Xuan Thien,VNM,NA,14.766,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA
asian_games,Pommels Final Results,Jeon Yoseop,KOR,NA,12.866,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA
asian_games,Pommels Final Results,Xiao Ruoteng,CHN,NA,12.6,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA
asian_games,Pommels Final Results,Zhang Boheng,CHN,NA,11.733,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA
asian_games,Rings Final Results,Lan Xingyu,CHN,NA,NA,15.433,NA,NA,NA,NA,NA,NA,6.4,NA,NA,NA
asian_games,Rings Final Results,Nguyen Van Khanh Phong,VNM,NA,NA,14.6,NA,NA,NA,NA,NA,NA,6.1,NA,NA,NA
asian_games,Rings Final Results,Tanigawa Wataru,JPN,NA,NA,14.3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
asian_games,Rings Final Results,Jong Ryong Il,PRK,NA,NA,14.3,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA
asian_games,Rings Final Results,Lin Guan-Yi,TWN,NA,NA,14.266,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA
