MEET,ROUND,NAME,TEAM,FX,PH,SR,VT,PB,HB,AA,FX_D,PH_D,SR_D,VT_D,PB_D,HB_D
cottbus_cup,High Bar Final Results,Joel Plata,ESP,NA,NA,NA,NA,NA,14.133,NA,NA,NA,NA,NA,NA,6.1
cottbus_cup,High Bar Final Results,Arthur Mariano,BRA,NA,NA,NA,NA,NA,13.9,NA,NA,NA,NA,NA,NA,5.9
cottbus_cup,High Bar Final Results,Miwa Teppei,JPN,NA,NA,NA,NA,NA,12.833,NA,NA,NA,NA,NA,NA,5.8
cottbus_cup,High Bar Final Results,Tyson Bull,AUS,NA,NA,NA,NA,NA,12.6,NA,NA,NA,NA,NA,NA,5.4
cottbus_cup,Floor Qualification Results,Artem Dolgopyat,ISR,14.9,NA,NA,NA,NA,NA,NA,6.4,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Yahor Sharamkou,BLR,14.566,NA,NA,NA,NA,NA,NA,6.4,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Ryu Sunghyun,KOR,14.466,NA,NA,NA,NA,NA,NA,6.1,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Milan Hosseini,DEU,14.433,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Aurel Benovic,HRV,14.433,NA,NA,NA,NA,NA,NA,6.1,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Benjamin Osberger,FRA,14.4,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Kim Hansol,KOR,14.366,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Harry Hepworth,GBR,14.333,NA,NA,NA,NA,NA,NA,6.8,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Yang Yanzhi,CHN,14.3,NA,NA,NA,NA,NA,NA,6.1,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Pau Jimenez,ESP,14.266,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Illia Kovtun,UKR,14.2,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Lucas Kochan,DEU,14.2,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA,NA
