MEET,ROUND,NAME,TEAM,FX,PH,SR,VT,PB,HB,AA,FX_D,PH_D,SR_D,VT_D,PB_D,HB_D
baku_cup,High Bar Final Results,Xiao Ruoteng,CHN,NA,NA,NA,NA,NA,13.833,NA,NA,NA,NA,NA,NA,5.9
baku_cup,High Bar Final Results,Carlo Macchini,ITA,NA,NA,NA,NA,NA,13.433,NA,NA,NA,NA,NA,NA,6.1
baku_cup,High Bar Final Results,Ahmed Elmaraghy,EGY,NA,NA,NA,NA,NA,11.166,NA,NA,NA,NA,NA,NA,5.1
baku_cup,Floor Qualification Results,Minami Kazuki,JPN,14.466,NA,NA,NA,NA,NA,NA,6.2,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Ryu Sunghyun,KOR,14.366,NA,NA,NA,NA,NA,NA,6.1,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Carlos Yulo,PHL,14.333,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Milad Karimi,KAZ,14.233,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Yuri Guimarães,BRA,14.166,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Aurel Benovic,HRV,14.166,NA,NA,NA,NA,NA,NA,6.1,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Yahor Sharamkou,BLR,14.166,NA,NA,NA,NA,NA,NA,6.4,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Illia Kovtun,UKR,14.066,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Eddie Penev,BGR,14,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Benjamin Osberger,FRA,14,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Milan Hosseini,DEU,13.833,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Eamon Montgomery,IRL,13.833,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Dominick Cunningham,IRL,13.7,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Ahmet Önder,TUR,13.7,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Bernardo Miranda,BRA,13.533,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Filip Lidbeck,SWE,13.466,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Ioane Jimsheleishvili,GEO,13.433,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Enkhtuvshin Damdindorj,MNG,13.4,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Anze Hribar,SVN,13.366,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Omar Mohamed,EGY,13.333,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Guilherme Campos,PRT,13.3,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Benedek Tomcsanyi,HUN,13.3,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Luke Whitehouse,GBR,13.3,NA,NA,NA,NA,NA,NA,6.4,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Dusan Djordjevic,SRB,13.266,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Nicholas Tarca,ROU,13.2,NA,NA,NA,NA,NA,NA,5.3,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Alonso Perez,MEX,13.133,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Petar Vefic,SRB,13.133,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Clay Mason Stephens,AUS,13.133,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Matsumi Kazuki,JPN,13.133,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Ricards Plate,LVA,13.1,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Rodrigo Gomez,MEX,13.1,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Kim Hansol,KOR,13.033,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Neofytos Kyriakou,CYP,12.933,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Dmitriy Patanin,KAZ,12.933,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA
baku_cup,Floor Qualification Results,Usukhbayar Erkhembayar,MNG,12.7,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA
